Date,Total Profit,Value
2020-04-02,"(31367174.5346, [nan, nan, 'HOLD', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'HOLD', 'HOLD', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CCN', 'CLN', 'LCN', 'LCZ', 'LHN', 'LHZ'])",31367174.5346
2020-04-03,"(31357050.679599997, [nan, nan, 'HOLD', nan, 'BUY', nan, nan, nan, nan, nan, 'BUY', 'BUY', nan, nan, nan, nan, nan, 'HOLD', 'BUY', 'HOLD', 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CCN', 'CLN', 'DXZ', 'GCZ', 'LCN', 'LCZ', 'LHN', 'LHZ'])",31357050.679599997
2020-04-06,"(31354837.740799997, [nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'BUY', 'BUY', 'SELL', nan, nan, nan, nan, 'HOLD', 'SELL', 'HOLD', 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CCN', 'DXZ', 'GCZ', 'HGZ', 'LCN', 'LCZ', 'LHN', 'LHZ'])",31354837.740799997
2020-04-07,"(31354263.541399997, [nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, 'BUY', 'BUY', 'BUY', nan, nan, nan, nan, 'HOLD', 'HOLD', 'HOLD', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CCN', 'DXZ', 'GCZ', 'HGZ', 'LCN', 'LCZ', 'LHN', 'LHZ'])",31354263.541399997
2020-04-08,"(31373194.776399996, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', 'HOLD', nan, nan, nan, nan, nan, 'HOLD', 'BUY', 'HOLD', 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'GCZ', 'LCN', 'LCZ', 'LHN', 'LHZ'])",31373194.776399996
2020-04-09,"(31393246.7039, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', 'HOLD', nan, nan, nan, nan, nan, 'BUY', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'GCZ', 'LCN', 'LHN'])",31393246.7039
2020-04-13,"(31404828.1283, [nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, 'SELL', 'SELL', nan, nan, nan, nan, nan, 'SELL', nan, 'HOLD', 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CCN', 'DXZ', 'GCZ', 'LCN', 'LHN', 'LHZ'])",31404828.1283
2020-04-14,"(31401819.8283, [nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'SELL', 'HOLD', 'HOLD', nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['CCN', 'LCN', 'LCZ', 'LHN', 'LHZ', 'SIZ'])",31401819.8283
2020-04-15,"(31402476.8633, [nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'BUY', 'HOLD', 'HOLD', nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['CCN', 'LCN', 'LCZ', 'LHN', 'LHZ', 'SIZ'])",31402476.8633
2020-04-16,"(31399961.0283, [nan, nan, 'HOLD', nan, 'SELL', nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', 'HOLD', nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['CCN', 'CLN', 'GCZ', 'LCN', 'LHN', 'LHZ', 'SIZ'])",31399961.0283
2020-04-17,"(31399917.5108, [nan, nan, 'HOLD', nan, 'HOLD', nan, nan, nan, nan, nan, 'BUY', 'BUY', nan, nan, nan, nan, nan, 'BUY', nan, 'HOLD', 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['CCN', 'CLN', 'DXZ', 'GCZ', 'LCN', 'LHN', 'LHZ', 'SIZ'])",31399917.5108
2020-04-20,"(31389808.934499998, [nan, nan, 'BUY', nan, 'HOLD', nan, nan, nan, nan, nan, 'BUY', 'SELL', nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'HOLD', nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan], ['CCN', 'CLN', 'DXZ', 'GCZ', 'LHN', 'LHZ', 'SIZ'])",31389808.934499998
2020-04-21,"(31398553.1995, [nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'BUY', 'BUY', nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'BUY', nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['CLN', 'DXZ', 'GCZ', 'LHN', 'LHZ', 'SIZ'])",31398553.1995
2020-04-22,"(31388008.086999997, [nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'HOLD', 'SELL', nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'SELL', nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan], ['CLN', 'DXZ', 'GCZ', 'LHN', 'LHZ', 'SIZ'])",31388008.086999997
2020-04-23,"(31382661.146999996, [nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, 'HOLD', 'BUY', nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'HOLD', nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['CLN', 'DXZ', 'GCZ', 'LHN', 'LHZ', 'SIZ'])",31382661.146999996
2020-04-24,"(31374175.8045, [nan, nan, nan, nan, 'HOLD', nan, nan, nan, 'BUY', nan, 'HOLD', 'BUY', nan, nan, nan, nan, nan, nan, nan, 'BUY', 'BUY', nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['CLN', 'CTZ', 'DXZ', 'GCZ', 'LHN', 'LHZ', 'SIZ'])",31374175.8045
2020-04-27,"(31374871.277, [nan, nan, nan, nan, 'HOLD', nan, nan, 'BUY', 'BUY', nan, 'HOLD', 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan], ['CLN', 'CTN', 'CTZ', 'DXZ', 'GCZ', 'SIZ'])",31374871.277
2020-04-28,"(31370139.336999997, [nan, nan, nan, nan, 'BUY', nan, nan, 'BUY', 'BUY', nan, 'SELL', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLN', 'CTN', 'CTZ', 'DXZ', 'GCZ'])",31370139.336999997
2020-04-29,"(31369605.389499996, [nan, nan, nan, nan, nan, nan, nan, 'BUY', 'HOLD', nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CTN', 'CTZ', 'GCZ'])",31369605.389499996
2020-04-30,"(31367100.1745, [nan, nan, nan, nan, 'SELL', nan, nan, 'HOLD', 'HOLD', nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLN', 'CTN', 'CTZ', 'GCZ'])",31367100.1745
2020-05-01,"(31362325.1745, [nan, nan, nan, nan, 'HOLD', nan, nan, 'HOLD', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLN', 'CTN', 'CTZ'])",31362325.1745
2020-05-04,"(31360669.239499997, [nan, nan, nan, nan, 'BUY', nan, nan, 'HOLD', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLN', 'CTN', 'CTZ'])",31360669.239499997
2020-05-05,"(31356915.347, [nan, nan, nan, nan, nan, nan, nan, 'SELL', 'SELL', nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CTN', 'CTZ', 'GCZ'])",31356915.347
2020-05-06,"(31357978.821999997, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['GCZ'])",31357978.821999997
2020-05-07,"(31352988.182, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['GCZ'])",31352988.182
2020-05-08,"(31352901.006999996, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['GCZ'])",31352901.006999996
2020-05-11,"(31351234.621999998, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['GCZ'])",31351234.621999998
2020-05-12,"(31349697.711999997, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'GCZ', 'SIZ'])",31349697.711999997
2020-05-13,"(31349521.6045, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'GCZ', 'SIZ'])",31349521.6045
2020-05-14,"(31351969.434499998, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'GCZ', 'SIZ'])",31351969.434499998
2020-05-15,"(31361886.4295, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'GCZ', 'SIZ'])",31361886.4295
2020-05-18,"(31358406.4295, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['DXZ', 'GCZ', 'SIZ'])",31358406.4295
2020-05-19,"(31363648.672999997, ['BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['BON', 'DXZ', 'GCZ', 'SIZ'])",31363648.672999997
2020-05-20,"(31366874.551999997, ['BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['BON', 'GCZ', 'SIZ'])",31366874.551999997
2020-05-21,"(31352817.377, ['BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['BON', 'GCZ', 'SIZ'])",31352817.377
2020-05-22,"(31353147.992, ['HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['BON', 'GCZ', 'SIZ'])",31353147.992
2020-05-26,"(31351442.876, ['SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['BON', 'GCZ', 'SIZ'])",31351442.876
2020-05-27,"(31350327.77, ['BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['BON', 'GCZ', 'SIZ'])",31350327.77
2020-05-28,"(31352179.498999998, ['BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['BON', 'SIZ'])",31352179.498999998
2020-05-29,"(31353745.418999996, ['BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan], ['BON', 'SIZ', 'SX'])",31353745.418999996
2020-06-01,"(31351243.264, ['HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan], ['BON', 'GCZ', 'SIZ', 'SX'])",31351243.264
2020-06-02,"(31430508.494599998, ['HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan], ['BON', 'GCZ', 'KCN', 'SIZ', 'SX'])",31430508.494599998
2020-06-03,"(31481921.9646, ['HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan], ['BON', 'GCZ', 'KCN', 'SIZ', 'SX'])",31481921.9646
2020-06-04,"(31588024.6626, ['HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan], ['BON', 'KCN', 'SBV', 'SIZ', 'SX'])",31588024.6626
2020-06-05,"(31810185.540799998, ['HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan], ['BON', 'KCN', 'SBV', 'SIZ', 'SX'])",31810185.540799998
2020-06-08,"(31803871.450299997, ['HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', 'SELL', nan, 'BUY', nan, nan, 'HOLD', nan, nan], ['BON', 'KCN', 'SBV', 'SIZ', 'SMZ', 'SX'])",31803871.450299997
2020-06-09,"(31781923.332299996, ['HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', 'BUY', nan, 'BUY', nan, nan, 'HOLD', nan, nan], ['BON', 'KCN', 'SBV', 'SIZ', 'SMZ', 'SX'])",31781923.332299996
2020-06-10,"(31788628.194599997, ['HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', 'BUY', nan, 'BUY', nan, nan, 'HOLD', nan, nan], ['BON', 'KCN', 'SBV', 'SIZ', 'SMZ', 'SX'])",31788628.194599997
2020-06-11,"(31787629.2169, ['HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, 'BUY', nan, 'HOLD', nan, nan, 'HOLD', nan, nan], ['BON', 'KCN', 'SBN', 'SIZ', 'SMZ', 'SX'])",31787629.2169
2020-06-12,"(31829148.9203, ['SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'BUY', 'BUY', 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, nan], ['BON', 'GCZ', 'KCN', 'SBN', 'SBV', 'SIZ', 'SMZ', 'SX'])",31829148.9203
2020-06-15,"(31767449.1976, [nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'BUY', 'BUY', 'SELL', nan, 'HOLD', nan, nan, 'HOLD', nan, nan], ['GCZ', 'KCN', 'SBN', 'SBV', 'SIZ', 'SMZ', 'SX'])",31767449.1976
2020-06-16,"(31721614.505599998, ['BUY', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'BUY', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'BUY', nan, nan, 'HOLD', nan, nan, 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'KCN', 'SBN', 'SBV', 'SMZ', 'SX'])",31721614.505599998
2020-06-17,"(31653831.6126, ['BUY', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'HOLD', nan, nan, 'SELL', nan, nan, 'SELL', nan, nan], ['BON', 'CLZ', 'GCZ', 'KCN', 'SBN', 'SBV', 'SMZ', 'SX'])",31653831.6126
2020-06-18,"(31648599.117099997, ['BUY', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'HOLD', 'BUY', nan, nan, nan, nan, 'BUY', nan, nan], ['BON', 'CLZ', 'GCZ', 'KCN', 'SBN', 'SBV', 'SIZ', 'SX'])",31648599.117099997
2020-06-19,"(31650910.7376, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'SELL', 'HOLD', 'SELL', nan, nan, nan, nan, 'BUY', nan, nan], ['BON', 'CLZ', 'GCZ', 'KCN', 'SBN', 'SBV', 'SIZ', 'SX'])",31650910.7376
2020-06-22,"(31683869.4077, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'BUY', 'HOLD', 'BUY', nan, nan, nan, nan, 'BUY', nan, nan], ['BON', 'CLZ', 'GCZ', 'KCN', 'SBN', 'SBV', 'SIZ', 'SX'])",31683869.4077
2020-06-23,"(31585928.387599997, ['HOLD', nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, 'SELL', 'SELL', 'BUY', nan, nan, nan, nan, 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'KCN', 'SBN', 'SBV', 'SIZ', 'SX'])",31585928.387599997
2020-06-24,"(31500842.387599997, ['HOLD', nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, 'SELL', nan, nan], ['BON', 'CLZ', 'GCZ', 'SIZ', 'SX'])",31500842.387599997
2020-06-25,"(31493860.9916, ['SELL', nan, nan, nan, 'SELL', nan, 'BUY', nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan], ['BON', 'CLZ', 'CTN', 'GCZ', 'SIZ'])",31493860.9916
2020-06-26,"(31496834.8791, [nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, 'HOLD', nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['CTN', 'GCZ', 'KCN', 'SIZ'])",31496834.8791
2020-06-29,"(31494936.9166, [nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['CTN', 'GCZ', 'KCN', 'SIZ'])",31494936.9166
2020-06-30,"(31502423.8635, [nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'HOLD', nan, 'BUY', nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'GCZ', 'KCN', 'LHN', 'SIZ'])",31502423.8635
2020-07-01,"(31542359.612699997, ['BUY', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, 'BUY', nan, nan, 'BUY', 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan], ['BON', 'CLZ', 'GCZ', 'LHN', 'SBV', 'SIZ', 'SX'])",31542359.612699997
2020-07-02,"(31625714.1639, ['BUY', nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'BUY', 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan], ['BON', 'CLZ', 'GCZ', 'SBV', 'SIZ', 'SX'])",31625714.1639
2020-07-06,"(31673388.070899997, ['BUY', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', 'HOLD', nan, 'BUY', nan, nan, 'BUY', nan, nan], ['BON', 'CLZ', 'GCZ', 'SBV', 'SIZ', 'SMZ', 'SX'])",31673388.070899997
2020-07-07,"(31623372.4153, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', 'HOLD', nan, 'BUY', nan, nan, 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'SBV', 'SIZ', 'SMZ', 'SX'])",31623372.4153
2020-07-08,"(31552656.2603, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'BUY', nan, nan, 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'SIZ', 'SMZ', 'SX'])",31552656.2603
2020-07-09,"(31607238.2603, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'SIZ', 'SMZ', 'SX'])",31607238.2603
2020-07-10,"(31444497.1283, ['SELL', nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'HOLD', nan, nan, 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'SIZ', 'SMZ', 'SX'])",31444497.1283
2020-07-13,"(31175759.228299998, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, 'SELL', nan, nan, 'SELL', nan, nan], ['CLZ', 'GCZ', 'SIZ', 'SMZ', 'SX'])",31175759.228299998
2020-07-14,"(31172329.0783, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'GCZ', 'SIZ'])",31172329.0783
2020-07-15,"(31175963.4533, [nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'GCZ', 'SIZ'])",31175963.4533
2020-07-16,"(31168793.4533, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'GCZ', 'SIZ'])",31168793.4533
2020-07-17,"(31189017.5183, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan], ['CLZ', 'GCZ', 'SIZ', 'SX'])",31189017.5183
2020-07-20,"(31219009.472299997, ['BUY', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan], ['BON', 'CLZ', 'GCZ', 'SIZ', 'SX'])",31219009.472299997
2020-07-21,"(31255100.898299996, ['BUY', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'BUY', nan, nan], ['BON', 'CLZ', 'GCZ', 'SIZ', 'SX'])",31255100.898299996
2020-07-22,"(31309774.145299997, ['BUY', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'BUY', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'SIZ', 'SX'])",31309774.145299997
2020-07-23,"(31422005.607799996, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan, nan, nan, 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'SIZ', 'SX'])",31422005.607799996
2020-07-24,"(31414079.607799996, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'SX'])",31414079.607799996
2020-07-27,"(31431431.607799996, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'SX'])",31431431.607799996
2020-07-28,"(31248389.607799996, ['HOLD', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'HOLD', nan, nan], ['BON', 'CLZ', 'GCZ', 'SX'])",31248389.607799996
2020-07-29,"(31068863.9348, ['SELL', nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 'SELL', nan, nan], ['BON', 'CLZ', 'GCZ', 'SX'])",31068863.9348
2020-07-30,"(31062533.9348, [nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, 'HOLD', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan], ['CLZ', 'GCZ'])",31062533.9348
