Date,Total Profit,Contract Codes,Contract Code
2003-05-19,-13506.882,['BON'],BON
2003-05-20,-13614.882,['BON'],BON
2003-05-21,-13182.882,['BON'],BON
2003-05-22,-14298.882,['BON'],BON
2003-05-23,-14319.357,['BON'],BON
2003-05-27,-14319.357,[],
2003-05-28,-14319.357,[],
2003-05-29,-14319.357,[],
2003-05-30,-14319.357,[],
2003-06-02,-14319.357,[],
2003-06-03,-14319.357,[],
2003-06-04,-14319.357,[],
2003-06-05,-14319.357,[],
2003-06-06,-14319.357,[],
2003-06-09,-14319.357,[],
2003-06-10,-14319.357,[],
2003-06-11,-14319.357,[],
2003-06-12,-14319.357,[],
2003-06-13,-14319.357,[],
2003-06-16,-14319.357,[],
2003-06-17,-14319.357,[],
2003-06-18,-14319.357,[],
2003-06-19,-14319.357,[],
2003-06-20,-14319.357,[],
2003-06-23,-14428.137,['BON'],BON
2003-06-24,-14578.866,['BON'],BON
2003-06-25,-14532.282,['BON'],BON
2003-06-26,-14971.014,['BON'],BON
2003-06-27,-14929.554,['BON'],BON
2003-06-30,-14929.554,[],
2003-07-01,-14929.554,[],
2003-07-02,-14929.554,[],
2003-07-03,-14929.554,[],
2003-07-07,-14929.554,[],
2003-07-08,-14929.554,[],
2003-07-09,-14929.554,[],
2003-07-10,-14929.554,[],
2003-07-11,19655.865,['CTZ'],CTZ
2003-07-14,20505.4275,['CTZ'],CTZ
2003-07-15,19454.84,['CTZ'],CTZ
2003-07-16,17144.84,['CTZ'],CTZ
2003-07-17,16349.3825,['CTZ'],CTZ
2003-07-18,-14929.554,[],
2003-07-21,16364.1325,['CTZ'],CTZ
2003-07-22,16218.9325,['CTZ'],CTZ
2003-07-23,-14929.554,[],
2003-07-24,-14929.554,[],
2003-07-25,-14929.554,[],
2003-07-28,-14929.554,[],
2003-07-29,-14929.554,[],
2003-07-30,-14929.554,[],
2003-07-31,-14929.554,[],
2003-08-01,-14929.554,[],
2003-08-04,-14929.554,[],
2003-08-05,-14929.554,[],
2003-08-06,-14929.554,[],
2003-08-07,-14929.554,[],
2003-08-08,-14929.554,[],
2003-08-11,-14929.554,[],
2003-08-12,-14929.554,[],
2003-08-13,-14929.554,[],
2003-08-14,-14929.554,[],
2003-08-15,-14929.554,[],
2003-08-18,-14929.554,[],
2003-08-19,-14929.554,[],
2003-08-20,-14929.554,[],
2003-08-21,-14929.554,[],
2003-08-22,-14929.554,[],
2003-08-25,-14929.554,[],
2003-08-26,-15109.524,['BON'],BON
2003-08-27,-14941.434,['BON'],BON
2003-08-28,-14995.434,['BON'],BON
2003-08-29,-13339.434,['BON'],BON
2003-09-02,-13663.434,['BON'],BON
2003-09-03,-13015.434,['BON'],BON
2003-09-04,-12583.434,['BON'],BON
2003-09-05,-13483.434,['BON'],BON
2003-09-08,-13339.434,['BON'],BON
2003-09-09,-13879.434,['BON'],BON
2003-09-10,-13087.434,['BON'],BON
2003-09-11,-10747.434,['BON'],BON
2003-09-12,-9019.434,['BON'],BON
2003-09-15,16452.6325,"['BON', 'CTZ']","BON, CTZ"
2003-09-16,15361.33,"['BON', 'CTZ']","BON, CTZ"
2003-09-17,18500.155,"['BON', 'CTZ']","BON, CTZ"
2003-09-18,16250.155,"['BON', 'CTZ']","BON, CTZ"
2003-09-19,15440.155,"['BON', 'CTZ']","BON, CTZ"
2003-09-22,14390.155,"['BON', 'CTZ']","BON, CTZ"
2003-09-23,17810.155,"['BON', 'CTZ']","BON, CTZ"
2003-09-24,17990.155,"['BON', 'CTZ']","BON, CTZ"
2003-09-25,17210.155,"['BON', 'CTZ']","BON, CTZ"
2003-09-26,16190.155,"['BON', 'CTZ']","BON, CTZ"
2003-09-29,21980.155,"['BON', 'CTZ']","BON, CTZ"
2003-09-30,22760.155,"['BON', 'CTZ']","BON, CTZ"
2003-10-01,21080.155,"['BON', 'CTZ']","BON, CTZ"
2003-10-02,23630.155,"['BON', 'CTZ']","BON, CTZ"
2003-10-03,20720.155,"['BON', 'CTZ']","BON, CTZ"
2003-10-06,24200.155,"['BON', 'CTZ']","BON, CTZ"
2003-10-07,22820.155,"['BON', 'CTZ']","BON, CTZ"
2003-10-08,27050.155,"['BON', 'CTZ']","BON, CTZ"
2003-10-09,28130.155,"['BON', 'CTZ']","BON, CTZ"
2003-10-10,33350.155,"['BON', 'CTZ']","BON, CTZ"
2003-10-13,32570.155,"['BON', 'CTZ']","BON, CTZ"
2003-10-14,33590.155,"['BON', 'CTZ']","BON, CTZ"
2003-10-15,42170.155,"['BON', 'CTZ']","BON, CTZ"
2003-10-16,41000.155,"['BON', 'CTZ']","BON, CTZ"
2003-10-17,45290.155,"['BON', 'CTZ']","BON, CTZ"
2003-10-20,45050.155,"['BON', 'CTZ']","BON, CTZ"
2003-10-21,44660.155,"['BON', 'CTZ']","BON, CTZ"
2003-10-22,51500.155,"['BON', 'CTZ']","BON, CTZ"
2003-10-23,60500.155,['CTZ'],CTZ
2003-10-24,61054.405,"['BON', 'CTZ']","BON, CTZ"
2003-10-27,1131.777,['BON'],BON
2003-10-28,1131.777,[],
2003-10-29,61198.805,"['BON', 'CTZ']","BON, CTZ"
2003-10-30,57427.7475,"['BON', 'CTZ']","BON, CTZ"
2003-10-31,54273.4975,"['BON', 'CTZ']","BON, CTZ"
2003-11-03,53346.385,"['BON', 'CTZ']","BON, CTZ"
2003-11-04,727.317,[],
2003-11-05,727.317,[],
2003-11-06,727.317,[],
2003-11-07,727.317,[],
2003-11-10,727.317,[],
2003-11-11,671.967,['BON'],BON
2003-11-12,874.602,['BON'],BON
2003-11-13,1401.147,['BON'],BON
2003-11-14,3993.147,['BON'],BON
2003-11-17,5469.147,['BON'],BON
2003-11-18,4497.147,['BON'],BON
2003-11-19,2877.147,['BON'],BON
2003-11-20,4245.147,['BON'],BON
2003-11-21,4137.147,['BON'],BON
2003-11-24,1869.147,['BON'],BON
2003-11-25,1738.566,['BON'],BON
2003-11-26,1664.88,['BON'],BON
2003-11-28,2125.197,['BON'],BON
2003-12-01,2333.322,['BON'],BON
2003-12-02,2837.322,['BON'],BON
2003-12-03,3593.322,['BON'],BON
2003-12-04,2945.322,['BON'],BON
2003-12-05,3341.322,['BON'],BON
2003-12-08,5897.322,['BON'],BON
2003-12-09,6869.322,['BON'],BON
2003-12-10,8021.322,['BON'],BON
2003-12-11,6581.322,['BON'],BON
2003-12-12,7481.322,['BON'],BON
2003-12-15,7949.322,['BON'],BON
2003-12-16,6509.322,['BON'],BON
2003-12-17,6509.322,['BON'],BON
2003-12-18,5573.322,['BON'],BON
2003-12-19,6052.707,['BON'],BON
2003-12-22,5846.532,['BON'],BON
2003-12-23,5736.507,['BON'],BON
2003-12-24,5736.507,[],
2003-12-26,5736.507,[],
2003-12-29,5686.347,['BON'],BON
2003-12-30,5690.262,['BON'],BON
2003-12-31,5494.122,['BON'],BON
2004-01-02,5473.872,['BON'],BON
2004-01-05,6071.607,['BON'],BON
2004-01-06,6063.192,['BON'],BON
2004-01-07,4083.192,['BON'],BON
2004-01-08,5847.192,['BON'],BON
2004-01-09,6171.192,['BON'],BON
2004-01-12,10779.192,['BON'],BON
2004-01-13,12003.192,['BON'],BON
2004-01-14,10959.192,['BON'],BON
2004-01-15,11463.192,['BON'],BON
2004-01-16,10671.192,['BON'],BON
2004-01-20,9051.192,['BON'],BON
2004-01-21,9951.192,['BON'],BON
2004-01-22,8511.192,['BON'],BON
2004-01-23,8557.317,['BON'],BON
2004-01-26,8728.572,['BON'],BON
2004-01-27,8395.767,['BON'],BON
2004-01-28,7601.103,['BON'],BON
2004-01-29,7827.228,['BON'],BON
2004-01-30,7827.228,[],
2004-02-02,7722.528,['BON'],BON
2004-02-03,7749.858,['BON'],BON
2004-02-04,7530.918,['BON'],BON
2004-02-05,8506.083,['BON'],BON
2004-02-06,8424.993,['BON'],BON
2004-02-09,11232.993,['BON'],BON
2004-02-10,12096.993,['BON'],BON
2004-02-11,13104.993,['BON'],BON
2004-02-12,12348.993,['BON'],BON
2004-02-13,11700.993,['BON'],BON
2004-02-17,12276.993,['BON'],BON
2004-02-18,11412.993,['BON'],BON
2004-02-19,14436.993,['BON'],BON
2004-02-20,15012.993,['BON'],BON
2004-02-23,18540.993,['BON'],BON
2004-02-24,20232.993,['BON'],BON
2004-02-25,19260.993,['BON'],BON
2004-02-26,19512.993,['BON'],BON
2004-02-27,21060.993,['BON'],BON
2004-03-01,23112.993,['BON'],BON
2004-03-02,17640.993,['BON'],BON
2004-03-03,17359.599,['BON'],BON
2004-03-04,17013.624,['BON'],BON
2004-03-05,17039.799,['BON'],BON
2004-03-08,17039.799,[],
2004-03-09,17039.799,[],
2004-03-10,16327.749,['BON'],BON
2004-03-11,16240.089,['BON'],BON
2004-03-12,16164.195,['BON'],BON
2004-03-15,16694.184,['BON'],BON
2004-03-16,16540.104,['BON'],BON
2004-03-17,15892.104,['BON'],BON
2004-03-18,18772.104,['BON'],BON
2004-03-19,18304.104,['BON'],BON
2004-03-22,20860.104,['BON'],BON
2004-03-23,20248.104,['BON'],BON
2004-03-24,17188.104,['BON'],BON
2004-03-25,17157.792,['BON'],BON
2004-03-26,17157.792,[],
2004-03-29,17157.792,[],
2004-03-30,17157.792,[],
2004-03-31,17157.792,[],
2004-04-01,17157.792,[],
2004-04-02,17157.792,[],
2004-04-05,17157.792,[],
2004-04-06,17157.792,[],
2004-04-07,17157.792,[],
2004-04-08,17157.792,[],
2004-04-12,17157.792,[],
2004-04-13,17157.792,[],
2004-04-14,17157.792,[],
2004-04-15,17157.792,[],
2004-04-16,17157.792,[],
2004-04-19,17157.792,[],
2004-04-20,17157.792,[],
2004-04-21,17157.792,[],
2004-04-22,17157.792,[],
2004-04-23,17157.792,[],
2004-04-26,17157.792,[],
2004-04-27,17157.792,[],
2004-04-28,16661.622,['BON'],BON
2004-04-29,17737.68,['BON'],BON
2004-04-30,16377.465,['BON'],BON
2004-05-03,16521.465,['BON'],BON
2004-05-04,17457.465,['BON'],BON
2004-05-05,16269.465,['BON'],BON
2004-05-06,14001.465,['BON'],BON
2004-05-07,13954.116,['BON'],BON
2004-05-10,13380.12,['BON'],BON
2004-05-11,13388.397,['BON'],BON
2004-05-12,13388.397,[],
2004-05-13,13388.397,[],
2004-05-14,13388.397,[],
2004-05-17,13388.397,[],
2004-05-18,13388.397,[],
2004-05-19,13388.397,[],
2004-05-20,13388.397,[],
2004-05-21,13388.397,[],
2004-05-24,13388.397,[],
2004-05-25,13388.397,[],
2004-05-26,13388.397,[],
2004-05-27,13388.397,[],
2004-05-28,13388.397,[],
2004-06-01,13388.397,[],
2004-06-02,13388.397,[],
2004-06-03,13388.397,[],
2004-06-04,13388.397,[],
2004-06-07,13388.397,[],
2004-06-08,13388.397,[],
2004-06-09,13388.397,[],
2004-06-10,13388.397,[],
2004-06-11,13388.397,[],
2004-06-14,13388.397,[],
2004-06-15,13388.397,[],
2004-06-16,13388.397,[],
2004-06-17,13388.397,[],
2004-06-18,13388.397,[],
2004-06-21,13388.397,[],
2004-06-22,13388.397,[],
2004-06-23,13388.397,[],
2004-06-24,13388.397,[],
2004-06-25,13388.397,[],
2004-06-28,13388.397,[],
2004-06-29,13388.397,[],
2004-06-30,13388.397,[],
2004-07-01,13388.397,[],
2004-07-02,13388.397,[],
2004-07-06,13388.397,[],
2004-07-07,13388.397,[],
2004-07-08,13388.397,[],
2004-07-09,13388.397,[],
2004-07-12,13388.397,[],
2004-07-13,13388.397,[],
2004-07-14,13388.397,[],
2004-07-15,13388.397,[],
2004-07-16,13388.397,[],
2004-07-19,13388.397,[],
2004-07-20,13388.397,[],
2004-07-21,13388.397,[],
2004-07-22,13388.397,[],
2004-07-23,13388.397,[],
2004-07-26,13388.397,[],
2004-07-27,13388.397,[],
2004-07-28,13388.397,[],
2004-07-29,13388.397,[],
2004-07-30,13388.397,[],
2004-08-02,13388.397,[],
2004-08-03,13388.397,[],
2004-08-04,13388.397,[],
2004-08-05,13388.397,[],
2004-08-06,13388.397,[],
2004-08-09,13388.397,[],
2004-08-10,13388.397,[],
2004-08-11,13388.397,[],
2004-08-12,13388.397,[],
2004-08-13,13388.397,[],
2004-08-16,13388.397,[],
2004-08-17,13388.397,[],
2004-08-18,13388.397,[],
2004-08-19,13388.397,[],
2004-08-20,13388.397,[],
2004-08-23,53418.5725,['CTZ'],CTZ
2004-08-24,53885.6725,"['BON', 'CTZ']","BON, CTZ"
2004-08-25,52037.6725,"['BON', 'CTZ']","BON, CTZ"
2004-08-26,46967.6725,"['BON', 'CTZ']","BON, CTZ"
2004-08-27,46481.0875,"['BON', 'CTZ']","BON, CTZ"
2004-08-30,16361.682,['BON'],BON
2004-08-31,18377.682,['BON'],BON
2004-09-01,20537.682,['BON'],BON
2004-09-02,46557.4875,"['BON', 'CTZ']","BON, CTZ"
2004-09-03,44134.1375,"['BON', 'CTZ']","BON, CTZ"
2004-09-07,44528.1375,"['BON', 'CTZ']","BON, CTZ"
2004-09-08,15026.487,['BON'],BON
2004-09-09,15026.487,[],
2004-09-10,15026.487,[],
2004-09-13,15026.487,[],
2004-09-14,15026.487,[],
2004-09-15,15026.487,[],
2004-09-16,15026.487,[],
2004-09-17,15026.487,[],
2004-09-20,15026.487,[],
2004-09-21,15026.487,[],
2004-09-22,15026.487,[],
2004-09-23,15026.487,[],
2004-09-24,15026.487,[],
2004-09-27,15026.487,[],
2004-09-28,15026.487,[],
2004-09-29,15026.487,[],
2004-09-30,15026.487,[],
2004-10-01,15026.487,[],
2004-10-04,15026.487,[],
2004-10-05,15026.487,[],
2004-10-06,15026.487,[],
2004-10-07,15026.487,[],
2004-10-08,15026.487,[],
2004-10-11,15026.487,[],
2004-10-12,15026.487,[],
2004-10-13,15026.487,[],
2004-10-14,15026.487,[],
2004-10-15,15026.487,[],
2004-10-18,15026.487,[],
2004-10-19,15026.487,[],
2004-10-20,15026.487,[],
2004-10-21,15026.487,[],
2004-10-22,15026.487,[],
2004-10-25,15026.487,[],
2004-10-26,15026.487,[],
2004-10-27,14725.836,['BON'],BON
2004-10-28,14893.317,['BON'],BON
2004-10-29,14868.717,['BON'],BON
2004-11-01,13608.717,['BON'],BON
2004-11-02,13607.322,['BON'],BON
2004-11-03,13607.322,[],
2004-11-04,13607.322,[],
2004-11-05,13607.322,[],
2004-11-08,13607.322,[],
2004-11-09,13607.322,[],
2004-11-10,13607.322,[],
2004-11-11,13607.322,[],
2004-11-12,13607.322,[],
2004-11-15,13607.322,[],
2004-11-16,13607.322,[],
2004-11-17,13607.322,[],
2004-11-18,13607.322,[],
2004-11-19,13607.322,[],
2004-11-22,13607.322,[],
2004-11-23,13607.322,[],
2004-11-24,13607.322,[],
2004-11-26,13607.322,[],
2004-11-29,13607.322,[],
2004-11-30,13607.322,[],
2004-12-01,13607.322,[],
2004-12-02,13607.322,[],
2004-12-03,13607.322,[],
2004-12-06,13607.322,[],
2004-12-07,13607.322,[],
2004-12-08,13607.322,[],
2004-12-09,13607.322,[],
2004-12-10,13607.322,[],
2004-12-13,13607.322,[],
2004-12-14,13607.322,[],
2004-12-15,13607.322,[],
2004-12-16,13607.322,[],
2004-12-17,13607.322,[],
2004-12-20,13607.322,[],
2004-12-21,13607.322,[],
2004-12-22,13607.322,[],
2004-12-23,13607.322,[],
2004-12-27,13690.902,['BON'],BON
2004-12-28,13504.437,['BON'],BON
2004-12-29,13191.972,['BON'],BON
2004-12-30,44996.2625,"['BON', 'CTZ']","BON, CTZ"
2005-01-03,44686.2625,"['BON', 'CTZ']","BON, CTZ"
2005-01-04,44986.2625,['CTZ'],CTZ
2005-01-05,46236.2625,['CTZ'],CTZ
2005-01-06,46706.2625,['CTZ'],CTZ
2005-01-07,48356.2625,['CTZ'],CTZ
2005-01-10,49236.2625,['CTZ'],CTZ
2005-01-11,48066.2625,['CTZ'],CTZ
2005-01-12,48036.2625,['CTZ'],CTZ
2005-01-13,47686.2625,['CTZ'],CTZ
2005-01-14,47536.2625,['CTZ'],CTZ
2005-01-18,47736.2625,['CTZ'],CTZ
2005-01-19,48966.2625,['CTZ'],CTZ
2005-01-20,48836.2625,['CTZ'],CTZ
2005-01-21,47936.2625,['CTZ'],CTZ
2005-01-24,47736.2625,['CTZ'],CTZ
2005-01-25,47623.5125,['CTZ'],CTZ
2005-01-26,11931.297,[],
2005-01-27,11931.297,[],
2005-01-28,11931.297,[],
2005-01-31,11931.297,[],
2005-02-01,11931.297,[],
2005-02-02,11931.297,[],
2005-02-03,11931.297,[],
2005-02-04,11931.297,[],
2005-02-07,11931.297,[],
2005-02-08,11931.297,[],
2005-02-09,11931.297,[],
2005-02-10,11931.297,[],
2005-02-11,11931.297,[],
2005-02-14,11931.297,[],
2005-02-15,11931.297,[],
2005-02-16,11931.297,[],
2005-02-17,11931.297,[],
2005-02-18,12099.276,['BON'],BON
2005-02-22,14001.126,['BON'],BON
2005-02-23,14162.586,['BON'],BON
2005-02-24,12866.586,['BON'],BON
2005-02-25,17294.586,['BON'],BON
2005-02-28,19094.586,['BON'],BON
2005-03-01,17978.586,['BON'],BON
2005-03-02,18374.586,['BON'],BON
2005-03-03,17906.586,['BON'],BON
2005-03-04,19094.586,['BON'],BON
2005-03-07,47294.5875,"['BON', 'CTZ']","BON, CTZ"
2005-03-08,48205.8375,"['BON', 'CTZ']","BON, CTZ"
2005-03-09,48981.8375,"['BON', 'CTZ']","BON, CTZ"
2005-03-10,50571.8375,"['BON', 'CTZ']","BON, CTZ"
2005-03-11,53721.8375,"['BON', 'CTZ']","BON, CTZ"
2005-03-14,52581.8375,"['BON', 'CTZ']","BON, CTZ"
2005-03-15,53481.8375,"['BON', 'CTZ']","BON, CTZ"
2005-03-16,53001.8375,"['BON', 'CTZ']","BON, CTZ"
2005-03-17,46791.8375,"['BON', 'CTZ']","BON, CTZ"
2005-03-18,46345.2125,"['BON', 'CTZ']","BON, CTZ"
2005-03-21,20081.301,['BON'],BON
2005-03-22,20081.301,[],
2005-03-23,20081.301,[],
2005-03-24,20081.301,[],
2005-03-28,47461.225,['CTZ'],CTZ
2005-03-29,46696.6025,['CTZ'],CTZ
2005-03-30,46292.39,['CTZ'],CTZ
2005-03-31,47492.39,"['BON', 'CTZ']","BON, CTZ"
2005-04-01,46772.39,"['BON', 'CTZ']","BON, CTZ"
2005-04-04,46622.39,['CTZ'],CTZ
2005-04-05,44972.39,['CTZ'],CTZ
2005-04-06,44405.165,['CTZ'],CTZ
2005-04-07,19707.291,[],
2005-04-08,19707.291,[],
2005-04-11,19707.291,[],
2005-04-12,19707.291,[],
2005-04-13,19707.291,[],
2005-04-14,19707.291,[],
2005-04-15,19707.291,[],
2005-04-18,19707.291,[],
2005-04-19,19707.291,[],
2005-04-20,19707.291,[],
2005-04-21,19707.291,[],
2005-04-22,19707.291,[],
2005-04-25,19707.291,[],
2005-04-26,19707.291,[],
2005-04-27,19707.291,[],
2005-04-28,19707.291,[],
2005-04-29,19707.291,[],
2005-05-02,19707.291,[],
2005-05-03,19707.291,[],
2005-05-04,19707.291,[],
2005-05-05,19707.291,[],
2005-05-06,19707.291,[],
2005-05-09,19856.301,['BON'],BON
2005-05-10,19489.233,['BON'],BON
2005-05-11,19140.264,['BON'],BON
2005-05-12,18096.264,['BON'],BON
2005-05-13,18075.771,['BON'],BON
2005-05-16,18075.771,[],
2005-05-17,18075.771,[],
2005-05-18,18075.771,[],
2005-05-19,18075.771,[],
2005-05-20,18075.771,[],
2005-05-23,18075.771,[],
2005-05-24,18075.771,[],
2005-05-25,18075.771,[],
2005-05-26,18075.771,[],
2005-05-27,17948.733,['BON'],BON
2005-05-31,17689.695,['BON'],BON
2005-06-01,18402.795,['BON'],BON
2005-06-02,16350.795,['BON'],BON
2005-06-03,16132.257,['BON'],BON
2005-06-06,16132.257,[],
2005-06-07,16137.345,['BON'],BON
2005-06-08,15998.409,['BON'],BON
2005-06-09,15876.675,['BON'],BON
2005-06-10,15641.739,['BON'],BON
2005-06-13,15808.83,['BON'],BON
2005-06-14,15909.909,['BON'],BON
2005-06-15,16976.919,['BON'],BON
2005-06-16,16831.662,['BON'],BON
2005-06-17,20359.662,['BON'],BON
2005-06-20,22159.662,['BON'],BON
2005-06-21,21655.662,['BON'],BON
2005-06-22,21223.662,['BON'],BON
2005-06-23,20935.662,['BON'],BON
2005-06-24,24211.662,['BON'],BON
2005-06-27,18343.662,['BON'],BON
2005-06-28,18555.477,['BON'],BON
2005-06-29,18555.477,[],
2005-06-30,18555.477,[],
2005-07-01,18555.477,[],
2005-07-05,18555.477,[],
2005-07-06,18548.022,['BON'],BON
2005-07-07,18774.552,['BON'],BON
2005-07-08,18311.226,['BON'],BON
2005-07-11,18594.933,['BON'],BON
2005-07-12,18587.427,['BON'],BON
2005-07-13,18867.837,['BON'],BON
2005-07-14,18740.247,['BON'],BON
2005-07-15,19100.247,['BON'],BON
2005-07-18,18380.247,['BON'],BON
2005-07-19,15176.247,['BON'],BON
2005-07-20,14956.467,['BON'],BON
2005-07-21,14956.467,[],
2005-07-22,14956.467,[],
2005-07-25,14956.467,[],
2005-07-26,14949.087,['BON'],BON
2005-07-27,14941.707,['BON'],BON
2005-07-28,14941.707,[],
2005-07-29,14941.707,[],
2005-08-01,14941.707,[],
2005-08-02,14941.707,[],
2005-08-03,14941.707,[],
2005-08-04,14941.707,[],
2005-08-05,14941.707,[],
2005-08-08,14941.707,[],
2005-08-09,14941.707,[],
2005-08-10,14941.707,[],
2005-08-11,14941.707,[],
2005-08-12,14941.707,[],
2005-08-15,14941.707,[],
2005-08-16,14941.707,[],
2005-08-17,14941.707,[],
2005-08-18,14941.707,[],
2005-08-19,14941.707,[],
2005-08-22,14941.707,[],
2005-08-23,14941.707,[],
2005-08-24,14941.707,[],
2005-08-25,14941.707,[],
2005-08-26,14941.707,[],
2005-08-29,14941.707,[],
2005-08-30,14941.707,[],
2005-08-31,14941.707,[],
2005-09-01,14941.707,[],
2005-09-02,14941.707,[],
2005-09-06,14941.707,[],
2005-09-07,14941.707,[],
2005-09-08,14941.707,[],
2005-09-09,14941.707,[],
2005-09-12,14941.707,[],
2005-09-13,14941.707,[],
2005-09-14,14941.707,[],
2005-09-15,14941.707,[],
2005-09-16,14941.707,[],
2005-09-19,14941.707,[],
2005-09-20,14941.707,[],
2005-09-21,14941.707,[],
2005-09-22,14941.707,[],
2005-09-23,14941.707,[],
2005-09-26,14941.707,[],
2005-09-27,14941.707,[],
2005-09-28,14941.707,[],
2005-09-29,14941.707,[],
2005-09-30,14941.707,[],
2005-10-03,14941.707,[],
2005-10-04,14941.707,[],
2005-10-05,15066.357,['BON'],BON
2005-10-06,15053.022,['BON'],BON
2005-10-07,14385.606,['BON'],BON
2005-10-10,13269.606,['BON'],BON
2005-10-11,13427.961,['BON'],BON
2005-10-12,13462.521,['BON'],BON
2005-10-13,13173.111,['BON'],BON
2005-10-14,13375.716,['BON'],BON
2005-10-17,14887.716,['BON'],BON
2005-10-18,14887.716,['BON'],BON
2005-10-19,14671.716,['BON'],BON
2005-10-20,13375.716,['BON'],BON
2005-10-21,12813.756,['BON'],BON
2005-10-24,12813.756,[],
2005-10-25,12813.756,[],
2005-10-26,12813.756,[],
2005-10-27,12813.756,[],
2005-10-28,12813.756,[],
2005-10-31,12813.756,[],
2005-11-01,12813.756,[],
2005-11-02,12813.756,[],
2005-11-03,12813.756,[],
2005-11-04,12813.756,[],
2005-11-07,12813.756,[],
2005-11-08,12813.756,[],
2005-11-09,12813.756,[],
2005-11-10,12813.756,[],
2005-11-11,12813.756,[],
2005-11-14,12813.756,[],
2005-11-15,12813.756,[],
2005-11-16,12813.756,[],
2005-11-17,12813.756,[],
2005-11-18,12813.756,[],
2005-11-21,12813.756,[],
2005-11-22,12813.756,[],
2005-11-23,12813.756,[],
2005-11-25,12813.756,[],
2005-11-28,12813.756,[],
2005-11-29,12813.756,[],
2005-11-30,12813.756,[],
2005-12-01,12813.756,[],
2005-12-02,12813.756,[],
2005-12-05,12813.756,[],
2005-12-06,12813.756,[],
2005-12-07,12813.756,[],
2005-12-08,12813.756,[],
2005-12-09,12813.756,[],
2005-12-12,12813.756,[],
2005-12-13,12813.756,[],
2005-12-14,12813.756,[],
2005-12-15,12813.756,[],
2005-12-16,12813.756,[],
2005-12-19,12813.756,[],
2005-12-20,12813.756,[],
2005-12-21,12813.756,[],
2005-12-22,12813.756,[],
2005-12-23,12813.756,[],
2005-12-27,12813.756,[],
2005-12-28,12813.756,[],
2005-12-29,12813.756,[],
2005-12-30,12813.756,[],
2006-01-03,12813.756,[],
2006-01-04,13070.601,['BON'],BON
2006-01-05,12625.335,['BON'],BON
2006-01-06,12150.15,['BON'],BON
2006-01-09,10926.15,['BON'],BON
2006-01-10,10278.15,['BON'],BON
2006-01-11,9987.468,['BON'],BON
2006-01-12,9987.468,[],
2006-01-13,9987.468,[],
2006-01-17,9987.468,[],
2006-01-18,9987.468,[],
2006-01-19,9987.468,[],
2006-01-20,9987.468,[],
2006-01-23,9987.468,[],
2006-01-24,9987.468,[],
2006-01-25,9987.468,[],
2006-01-26,9987.468,[],
2006-01-27,9987.468,[],
2006-01-30,9987.468,[],
2006-01-31,9987.468,[],
2006-02-01,9987.468,[],
2006-02-02,9987.468,[],
2006-02-03,9987.468,[],
2006-02-06,9987.468,[],
2006-02-07,9987.468,[],
2006-02-08,9920.553,['BON'],BON
2006-02-09,10519.653,['BON'],BON
2006-02-10,9912.678,['BON'],BON
2006-02-13,9768.678,['BON'],BON
2006-02-14,9657.996,['BON'],BON
2006-02-15,9657.996,[],
2006-02-16,9843.087,['BON'],BON
2006-02-17,10700.082,['BON'],BON
2006-02-21,10338.882,['BON'],BON
2006-02-22,9150.882,['BON'],BON
2006-02-23,9078.882,['BON'],BON
2006-02-24,9942.882,['BON'],BON
2006-02-27,10050.882,['BON'],BON
2006-02-28,12030.882,['BON'],BON
2006-03-01,12930.882,['BON'],BON
2006-03-02,14946.882,['BON'],BON
2006-03-03,15450.882,['BON'],BON
2006-03-06,15018.882,['BON'],BON
2006-03-07,13290.882,['BON'],BON
2006-03-08,12102.882,['BON'],BON
2006-03-09,12242.895,['BON'],BON
2006-03-10,12265.539,['BON'],BON
2006-03-13,11724.177,['BON'],BON
2006-03-14,11709.711,['BON'],BON
2006-03-15,11709.711,[],
2006-03-16,11709.711,[],
2006-03-17,11709.711,[],
2006-03-20,11709.711,[],
2006-03-21,11709.711,[],
2006-03-22,11709.711,[],
2006-03-23,11709.711,[],
2006-03-24,11709.711,[],
2006-03-27,11709.711,[],
2006-03-28,11709.711,[],
2006-03-29,11709.711,[],
2006-03-30,11709.711,[],
2006-03-31,11709.711,[],
2006-04-03,11709.711,[],
2006-04-04,11709.711,[],
2006-04-05,11709.711,[],
2006-04-06,11709.711,[],
2006-04-07,11709.711,[],
2006-04-10,11709.711,[],
2006-04-11,11709.711,[],
2006-04-12,11709.711,[],
2006-04-13,11709.711,[],
2006-04-17,11709.711,[],
2006-04-18,11709.711,[],
2006-04-19,11709.711,[],
2006-04-20,11846.427,['BON'],BON
2006-04-21,12487.071,['BON'],BON
2006-04-24,12299.553,['BON'],BON
2006-04-25,13379.553,['BON'],BON
2006-04-26,13163.553,['BON'],BON
2006-04-27,14783.553,['BON'],BON
2006-04-28,15035.553,['BON'],BON
2006-05-01,15611.553,['BON'],BON
2006-05-02,15071.553,['BON'],BON
2006-05-03,15035.553,['BON'],BON
2006-05-04,13559.553,['BON'],BON
